Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk_x_Age,Rk_x_G,Rk_x_GS,Rk_x_MP,Age_x_G,Age_x_GS,Age_x_MP,G_x_GS,G_x_MP,pca_1,pca_2,pca_3,pca_4,pca_5
391.0,Cameron Payne,PG,29.0,PHI,31.0,8.0,19.4,3.5,8.4,0.413,1.7,4.4,0.382,1.8,4.0,0.447,0.514,0.7,0.7,0.913,0.5,1.3,1.8,3.1,0.6,0.3,1.1,1.7,9.3,11339.0,12121.0,3128.0,7585.4,899.0,232.0,562.5999999999999,248.0,601.4,,,,,
392.0,Gary Payton II,SG,31.0,GSW,44.0,0.0,15.5,2.3,4.2,0.563,0.5,1.3,0.364,1.9,2.9,0.648,0.617,0.3,0.5,0.609,1.0,1.5,2.6,1.1,0.9,0.4,0.6,1.8,5.5,12152.0,17248.0,0.0,6076.0,1364.0,0.0,480.5,0.0,682.0,,,,,
393.0,Mãozinha Pereira,SF,23.0,MEM,7.0,1.0,17.4,2.6,5.0,0.514,0.7,1.9,0.385,1.9,3.1,0.591,0.586,1.0,1.4,0.7,1.6,3.7,5.3,0.3,0.9,0.6,0.7,1.4,6.9,9039.0,2751.0,393.0,6838.2,161.0,23.0,400.2,7.0,121.79999999999998,,,,,
396.0,Julian Phillips,SF,20.0,CHI,40.0,0.0,8.1,0.8,1.9,0.416,0.3,1.0,0.316,0.5,1.0,0.513,0.494,0.3,0.5,0.684,0.3,0.6,0.9,0.3,0.2,0.2,0.3,1.0,2.2,7920.0,15840.0,0.0,3207.6,800.0,0.0,162.0,0.0,324.0,,,,,
397.0,Jalen Pickett,SG,24.0,DEN,27.0,0.0,4.5,0.6,1.3,0.429,0.3,0.9,0.36,0.2,0.4,0.6,0.557,0.1,0.1,0.75,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.6,9528.0,10719.0,0.0,1786.5,648.0,0.0,108.0,0.0,121.5,,,,,
400.0,Brandin Podziemski,SG,20.0,GSW,74.0,28.0,26.6,3.7,8.1,0.454,1.2,3.2,0.385,2.4,4.9,0.499,0.529,0.7,1.1,0.633,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,9.2,8000.0,29600.0,11200.0,10640.0,1480.0,560.0,532.0,2072.0,1968.4,,,,,
402.0,Aleksej Pokusevski,PF,22.0,TOT,28.0,0.0,14.5,1.8,4.3,0.405,0.6,2.0,0.327,1.1,2.4,0.47,0.479,1.1,1.5,0.732,0.6,2.6,3.2,1.3,0.5,0.5,0.7,0.8,5.2,8844.0,11256.0,0.0,5829.0,616.0,0.0,319.0,0.0,406.0,,,,,
402.0,Aleksej Pokusevski,PF,22.0,CHO,18.0,0.0,19.2,2.5,5.8,0.429,0.9,2.4,0.364,1.6,3.4,0.475,0.505,1.6,2.1,0.757,0.8,3.6,4.4,1.7,0.8,0.7,0.9,0.9,7.4,8844.0,7236.0,0.0,7718.4,396.0,0.0,422.4,0.0,345.59999999999997,,,,,
404.0,Craig Porter Jr.,PG,23.0,CLE,51.0,6.0,12.7,2.3,4.5,0.509,0.2,0.7,0.353,2.0,3.8,0.536,0.535,0.8,1.1,0.732,0.4,1.7,2.1,2.3,0.4,0.3,0.9,0.8,5.6,9292.0,20604.0,2424.0,5130.799999999999,1173.0,138.0,292.09999999999997,306.0,647.6999999999999,,,,,
405.0,Jontay Porter,PF,24.0,TOR,26.0,5.0,13.8,1.5,4.0,0.385,0.8,2.3,0.333,0.8,1.7,0.455,0.481,0.6,0.7,0.833,1.0,2.2,3.2,2.3,0.8,0.8,0.8,1.3,4.4,9720.0,10530.0,2025.0,5589.0,624.0,120.0,331.20000000000005,130.0,358.8,,,,,
407.0,Otto Porter Jr.,SF,30.0,TOR,15.0,1.0,11.6,0.9,2.2,0.424,0.5,1.5,0.348,0.4,0.7,0.6,0.545,0.2,0.2,1.0,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6,12210.0,6105.0,407.0,4721.2,450.0,30.0,348.0,15.0,174.0,,,,,
410.0,Micah Potter,PF,25.0,UTA,16.0,0.0,11.6,1.2,2.5,0.475,0.6,1.3,0.429,0.6,1.2,0.526,0.588,0.4,0.5,0.75,0.6,2.1,2.7,0.4,0.3,0.4,0.3,0.9,3.3,10250.0,6560.0,0.0,4756.0,400.0,0.0,290.0,0.0,185.6,,,,,
415.0,Taurean Prince,PF,29.0,LAL,78.0,49.0,27.0,3.2,7.3,0.442,1.8,4.6,0.396,1.4,2.8,0.519,0.566,0.6,0.9,0.735,0.3,2.7,2.9,1.5,0.7,0.4,0.9,1.9,8.9,12035.0,32370.0,20335.0,11205.0,2262.0,1421.0,783.0,3822.0,2106.0,,,,,
416.0,Payton Pritchard,PG,26.0,BOS,82.0,5.0,22.3,3.6,7.7,0.468,1.8,4.7,0.385,1.8,3.1,0.593,0.583,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,10816.0,34112.0,2080.0,9276.800000000001,2132.0,130.0,579.8000000000001,410.0,1828.6000000000001,,,,,
417.0,Olivier-Maxence Prosper,PF,21.0,DAL,40.0,1.0,8.4,1.0,2.6,0.385,0.3,1.1,0.289,0.7,1.5,0.458,0.447,0.7,1.0,0.683,0.6,1.4,2.0,0.6,0.2,0.1,0.2,0.5,3.0,8757.0,16680.0,417.0,3502.8,840.0,21.0,176.4,40.0,336.0,,,,,
418.0,Trevelin Queen,SG,26.0,ORL,14.0,0.0,11.8,1.0,2.7,0.368,0.2,1.2,0.176,0.8,1.5,0.524,0.408,0.6,0.9,0.75,0.2,1.2,1.4,1.3,0.5,0.4,0.5,1.1,2.9,10868.0,5852.0,0.0,4932.400000000001,364.0,0.0,306.8,0.0,165.20000000000002,,,,,
421.0,Lester Quinones,SG,23.0,GSW,37.0,0.0,10.6,1.5,3.8,0.397,0.9,2.4,0.364,0.6,1.4,0.453,0.511,0.5,0.8,0.69,0.6,1.4,1.9,1.0,0.2,0.1,0.5,1.2,4.4,9683.0,15577.0,0.0,4462.599999999999,851.0,0.0,243.79999999999998,0.0,392.2,,,,,
422.0,Jahmi'us Ramsey,SG,22.0,TOR,7.0,1.0,17.3,2.6,5.9,0.439,0.9,3.1,0.273,1.7,2.7,0.632,0.512,0.7,0.9,0.833,0.6,2.6,3.1,1.1,1.0,0.0,1.0,1.4,6.7,9284.0,2954.0,422.0,7300.6,154.0,22.0,380.6,7.0,121.10000000000001,,,,,
424.0,Duop Reath,C,27.0,POR,68.0,20.0,17.9,3.4,7.3,0.461,1.3,3.6,0.359,2.1,3.7,0.559,0.549,1.0,1.4,0.742,1.4,2.3,3.7,1.0,0.5,0.6,0.8,2.4,9.1,11448.0,28832.0,8480.0,7589.599999999999,1836.0,540.0,483.29999999999995,1360.0,1217.1999999999998,,,,,
426.0,Cam Reddish,SF,24.0,LAL,48.0,26.0,20.5,1.9,4.9,0.389,0.8,2.3,0.336,1.1,2.6,0.435,0.468,0.9,1.1,0.759,0.6,1.5,2.1,1.0,1.0,0.3,0.6,1.3,5.4,10224.0,20448.0,11076.0,8733.0,1152.0,624.0,492.0,1248.0,984.0,,,,,
429.0,Jared Rhoden,SG,24.0,DET,17.0,0.0,14.4,1.9,3.9,0.5,0.7,1.8,0.387,1.2,2.1,0.6,0.591,0.3,0.5,0.625,0.2,1.8,1.9,0.8,0.2,0.8,0.4,1.6,4.9,10296.0,7293.0,0.0,6177.6,408.0,0.0,345.6,0.0,244.8,,,,,
431.0,Josh Richardson,SG,30.0,MIA,43.0,6.0,25.7,3.6,8.1,0.444,1.5,4.4,0.347,2.0,3.7,0.561,0.539,1.2,1.3,0.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9,12930.0,18533.0,2586.0,11076.699999999999,1290.0,180.0,771.0,258.0,1105.1,,,,,
433.0,Jerome Robinson,SG,26.0,GSW,22.0,0.0,3.7,0.5,1.5,0.333,0.1,0.8,0.118,0.4,0.7,0.563,0.364,0.3,0.5,0.636,0.0,0.2,0.3,0.2,0.0,0.1,0.1,0.2,1.4,11258.0,9526.0,0.0,1602.1000000000001,572.0,0.0,96.2,0.0,81.4,,,,,
435.0,Orlando Robinson,C,23.0,MIA,36.0,7.0,8.4,1.0,2.0,0.5,0.2,0.4,0.533,0.8,1.6,0.491,0.556,0.5,0.7,0.76,0.8,1.6,2.3,0.9,0.2,0.2,0.5,1.0,2.8,10005.0,15660.0,3045.0,3654.0,828.0,161.0,193.20000000000002,252.0,302.40000000000003,,,,,
436.0,Jeremiah Robinson-Earl,PF,23.0,NOP,39.0,1.0,8.6,1.2,2.4,0.474,0.3,1.0,0.333,0.8,1.4,0.571,0.542,0.3,0.4,0.75,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,10028.0,17004.0,436.0,3749.6,897.0,23.0,197.79999999999998,39.0,335.4,,,,,
437.0,David Roddy,PF,22.0,TOT,65.0,13.0,18.1,2.5,6.3,0.403,0.7,2.5,0.293,1.8,3.8,0.478,0.462,0.7,1.0,0.691,0.8,2.4,3.2,1.2,0.4,0.2,0.9,1.1,6.5,9614.0,28405.0,5681.0,7909.700000000001,1430.0,286.0,398.20000000000005,845.0,1176.5,,,,,
437.0,David Roddy,PF,22.0,MEM,48.0,13.0,23.2,3.2,8.0,0.402,1.0,3.3,0.301,2.3,4.8,0.47,0.462,1.0,1.4,0.687,1.1,3.1,4.2,1.6,0.5,0.2,1.1,1.4,8.4,9614.0,20976.0,5681.0,10138.4,1056.0,286.0,510.4,624.0,1113.6,,,,,
437.0,David Roddy,PF,22.0,PHO,17.0,0.0,3.7,0.6,1.4,0.435,0.1,0.5,0.125,0.5,0.9,0.6,0.457,0.1,0.1,1.0,0.1,0.5,0.6,0.2,0.1,0.0,0.2,0.2,1.3,9614.0,7429.0,0.0,1616.9,374.0,0.0,81.4,0.0,62.900000000000006,,,,,
439.0,Derrick Rose,PG,35.0,MEM,24.0,7.0,16.6,3.2,6.9,0.461,0.6,1.7,0.366,2.5,5.2,0.492,0.506,1.0,1.1,0.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8.0,15365.0,10536.0,3073.0,7287.400000000001,840.0,245.0,581.0,168.0,398.40000000000003,,,,,
441.0,Rayan Rupert,SG,19.0,POR,39.0,12.0,16.2,1.4,4.1,0.335,0.7,2.0,0.359,0.7,2.1,0.313,0.422,0.5,0.6,0.76,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4.0,8379.0,17199.0,5292.0,7144.2,741.0,228.0,307.8,468.0,631.8,,,,,
443.0,Matt Ryan,SF,26.0,NOP,28.0,1.0,13.9,1.8,4.0,0.434,1.5,3.3,0.451,0.3,0.8,0.364,0.615,0.5,0.5,0.929,0.2,1.2,1.4,0.6,0.2,0.0,0.7,1.1,5.4,11518.0,12404.0,443.0,6157.7,728.0,26.0,361.40000000000003,28.0,389.2,,,,,
445.0,Luka amani?,PF,24.0,UTA,43.0,7.0,9.4,1.4,3.7,0.38,0.3,1.5,0.203,1.1,2.2,0.5,0.421,1.0,1.3,0.786,0.5,1.9,2.4,0.4,0.1,0.2,0.7,0.7,4.1,10680.0,19135.0,3115.0,4183.0,1032.0,168.0,225.60000000000002,301.0,404.2,,,,,
448.0,Gui Santos,PF,21.0,GSW,23.0,0.0,8.3,1.2,2.4,0.509,0.4,1.2,0.37,0.8,1.2,0.643,0.6,0.7,0.7,0.941,0.7,1.4,2.1,0.6,0.2,0.1,0.3,1.0,3.6,9408.0,10304.0,0.0,3718.4000000000005,483.0,0.0,174.3,0.0,190.9,,,,,
449.0,Dario ari?,C,29.0,GSW,64.0,9.0,17.2,2.8,6.1,0.466,1.2,3.1,0.376,1.7,3.0,0.56,0.562,1.2,1.5,0.849,1.1,3.3,4.4,2.3,0.5,0.2,1.2,1.8,8.0,13021.0,28736.0,4041.0,7722.799999999999,1856.0,261.0,498.79999999999995,576.0,1100.8,,,,,
450.0,Olivier Sarr,C,24.0,OKC,15.0,0.0,6.5,0.7,1.3,0.579,0.1,0.4,0.333,0.6,0.9,0.692,0.632,0.7,1.0,0.667,0.7,1.7,2.4,0.1,0.0,0.5,0.2,1.2,2.3,10800.0,6750.0,0.0,2925.0,360.0,0.0,156.0,0.0,97.5,,,,,
451.0,Marcus Sasser,PG,23.0,DET,71.0,11.0,19.0,3.1,7.2,0.428,1.3,3.4,0.375,1.8,3.8,0.474,0.516,0.8,0.9,0.879,0.2,1.6,1.8,3.3,0.6,0.2,1.3,1.5,8.3,10373.0,32021.0,4961.0,8569.0,1633.0,253.0,437.0,781.0,1349.0,,,,,
456.0,Brice Sensabaugh,SF,20.0,UTA,32.0,11.0,18.3,2.7,6.8,0.39,1.1,3.6,0.296,1.6,3.2,0.495,0.468,1.2,1.3,0.902,0.5,2.7,3.2,1.7,0.4,0.2,1.5,1.3,7.5,9120.0,14592.0,5016.0,8344.800000000001,640.0,220.0,366.0,352.0,585.6,,,,,
458.0,Landry Shamet,SG,26.0,WAS,46.0,5.0,15.8,2.6,6.0,0.431,1.2,3.4,0.338,1.4,2.5,0.556,0.527,0.8,1.0,0.826,0.3,1.0,1.3,1.2,0.5,0.2,0.7,1.7,7.1,11908.0,21068.0,2290.0,7236.400000000001,1196.0,130.0,410.8,230.0,726.8000000000001,,,,,
461.0,Ben Sheppard,SG,22.0,IND,57.0,1.0,14.3,1.6,4.0,0.393,0.9,2.7,0.314,0.7,1.3,0.562,0.5,0.4,0.5,0.885,0.3,1.3,1.6,0.9,0.6,0.0,0.3,1.5,4.4,10142.0,26277.0,461.0,6592.3,1254.0,22.0,314.6,57.0,815.1,,,,,
466.0,Zavier Simpson,PG,26.0,MEM,7.0,0.0,23.0,2.4,7.7,0.315,0.7,2.4,0.294,1.7,5.3,0.324,0.361,0.4,0.6,0.75,0.6,2.3,2.9,3.6,1.0,0.4,1.4,1.6,6.0,12116.0,3262.0,0.0,10718.0,182.0,0.0,598.0,0.0,161.0,,,,,
472.0,Dennis Smith Jr.,PG,26.0,BRK,56.0,2.0,18.9,2.6,6.0,0.435,0.6,1.9,0.294,2.1,4.1,0.502,0.482,0.8,1.0,0.741,0.9,2.0,2.9,3.6,1.2,0.2,1.2,2.2,6.6,12272.0,26432.0,944.0,8920.8,1456.0,52.0,491.4,112.0,1058.3999999999999,,,,,
473.0,Dru Smith,SG,26.0,MIA,9.0,0.0,14.6,1.7,3.7,0.455,0.8,1.9,0.412,0.9,1.8,0.5,0.561,0.2,0.2,1.0,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3,12298.0,4257.0,0.0,6905.8,234.0,0.0,379.59999999999997,0.0,131.4,,,,,
474.0,Ish Smith,PG,35.0,CHO,43.0,5.0,17.2,1.5,3.7,0.418,0.1,0.2,0.5,1.4,3.5,0.413,0.43,0.1,0.1,0.75,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2,16590.0,20382.0,2370.0,8152.799999999999,1505.0,175.0,602.0,215.0,739.6,,,,,
476.0,Jalen Smith,C,23.0,IND,61.0,14.0,17.2,3.8,6.5,0.592,1.0,2.4,0.424,2.8,4.1,0.689,0.67,1.2,1.7,0.692,1.8,3.7,5.5,1.0,0.3,0.6,0.7,2.0,9.9,10948.0,29036.0,6664.0,8187.2,1403.0,322.0,395.59999999999997,854.0,1049.2,,,,,
477.0,Nick Smith Jr.,SG,19.0,CHO,51.0,0.0,14.3,2.2,5.7,0.391,1.2,2.9,0.432,1.0,2.8,0.35,0.5,0.3,0.3,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,1.1,5.9,9063.0,24327.0,0.0,6821.1,969.0,0.0,271.7,0.0,729.3000000000001,,,,,
478.0,Terquavion Smith,PG,21.0,PHI,16.0,0.0,5.3,1.1,2.9,0.391,0.8,2.2,0.371,0.3,0.7,0.455,0.533,0.2,0.3,0.6,0.0,0.3,0.3,0.8,0.5,0.0,0.4,0.5,3.3,10038.0,7648.0,0.0,2533.4,336.0,0.0,111.3,0.0,84.8,,,,,
481.0,Jaden Springer,SG-PG,21.0,TOT,49.0,2.0,10.3,1.2,3.0,0.399,0.2,1.0,0.208,1.0,2.0,0.49,0.432,0.7,0.9,0.833,0.7,0.9,1.6,0.9,0.7,0.3,0.7,1.3,3.3,10101.0,23569.0,962.0,4954.3,1029.0,42.0,216.3,98.0,504.70000000000005,,,,,
481.0,Jaden Springer,SG,21.0,PHI,32.0,1.0,11.8,1.4,3.7,0.39,0.3,1.2,0.216,1.2,2.5,0.469,0.424,0.9,1.1,0.824,0.8,1.0,1.8,1.1,0.8,0.3,0.8,1.5,4.0,10101.0,15392.0,481.0,5675.8,672.0,21.0,247.8,32.0,377.6,,,,,
481.0,Jaden Springer,PG,21.0,BOS,17.0,1.0,7.6,0.8,1.8,0.433,0.1,0.6,0.182,0.6,1.1,0.579,0.467,0.4,0.5,0.875,0.5,0.7,1.2,0.5,0.6,0.2,0.5,1.0,2.1,10101.0,8177.0,481.0,3655.6,357.0,21.0,159.6,17.0,129.2,,,,,
482.0,Lamar Stevens,PF,26.0,TOT,38.0,3.0,14.7,2.8,6.3,0.45,0.4,1.2,0.304,2.5,5.1,0.485,0.479,1.1,1.4,0.778,0.9,2.4,3.3,0.7,0.6,0.6,0.6,1.2,7.2,12532.0,18316.0,1446.0,7085.4,988.0,78.0,382.2,114.0,558.6,,,,,
482.0,Lamar Stevens,PF,26.0,BOS,19.0,1.0,6.4,1.1,2.4,0.467,0.2,0.4,0.375,0.9,1.9,0.486,0.5,0.4,0.6,0.727,0.6,1.0,1.6,0.4,0.3,0.3,0.5,0.7,2.8,12532.0,9158.0,482.0,3084.8,494.0,26.0,166.4,19.0,121.60000000000001,,,,,
484.0,Julian Strawther,SF,21.0,DEN,50.0,0.0,10.9,1.6,4.4,0.369,0.8,2.8,0.297,0.8,1.7,0.488,0.462,0.4,0.6,0.71,0.1,1.1,1.2,0.9,0.3,0.1,0.5,1.1,4.5,10164.0,24200.0,0.0,5275.6,1050.0,0.0,228.9,0.0,545.0,,,,,
487.0,Cole Swider,SF,24.0,MIA,18.0,0.0,4.8,0.8,2.1,0.395,0.6,1.7,0.333,0.3,0.4,0.625,0.526,0.1,0.1,1.0,0.1,0.3,0.4,0.3,0.1,0.1,0.4,0.2,2.3,11688.0,8766.0,0.0,2337.6,432.0,0.0,115.19999999999999,0.0,86.39999999999999,,,,,
488.0,Jae'Sean Tate,SF,28.0,HOU,65.0,9.0,15.9,1.7,3.5,0.472,0.4,1.2,0.299,1.3,2.3,0.559,0.522,0.4,0.6,0.667,0.9,2.1,3.0,1.0,0.6,0.2,0.6,2.1,4.1,13664.0,31720.0,4392.0,7759.2,1820.0,252.0,445.2,585.0,1033.5,,,,,
490.0,Terry Taylor,PF,24.0,CHI,31.0,0.0,6.1,0.6,1.3,0.513,0.1,0.3,0.222,0.6,1.0,0.6,0.538,0.1,0.2,0.8,0.5,0.6,1.2,0.3,0.2,0.1,0.2,0.5,1.5,11760.0,15190.0,0.0,2989.0,744.0,0.0,146.39999999999998,0.0,189.1,,,,,
491.0,Garrett Temple,SG,37.0,TOR,27.0,2.0,10.7,1.1,2.9,0.372,0.4,1.5,0.3,0.6,1.4,0.447,0.449,0.7,0.8,0.818,0.7,1.0,1.7,1.0,0.4,0.1,0.5,1.0,3.3,18167.0,13257.0,982.0,5253.7,999.0,74.0,395.9,54.0,288.9,,,,,
492.0,Dalen Terry,SG,21.0,CHI,59.0,2.0,11.5,1.2,2.7,0.439,0.3,1.3,0.23,0.9,1.4,0.627,0.494,0.4,0.7,0.581,0.5,1.4,1.9,1.4,0.5,0.3,0.5,1.4,3.1,10332.0,29028.0,984.0,5658.0,1239.0,42.0,241.5,118.0,678.5,,,,,
500.0,JT Thor,PF,21.0,CHO,63.0,3.0,12.4,1.3,2.9,0.437,0.4,1.3,0.346,0.8,1.6,0.51,0.514,0.2,0.3,0.55,0.7,1.6,2.3,0.5,0.2,0.4,0.2,1.0,3.2,10500.0,31500.0,1500.0,6200.0,1323.0,63.0,260.40000000000003,189.0,781.2,,,,,
502.0,Xavier Tillman Sr.,PF,25.0,BOS,20.0,2.0,13.7,1.7,3.3,0.515,0.4,1.4,0.286,1.3,1.9,0.684,0.576,0.2,0.4,0.571,0.7,2.0,2.7,1.0,0.5,0.5,0.3,0.8,4.0,12550.0,10040.0,1004.0,6877.4,500.0,50.0,342.5,40.0,274.0,,,,,
504.0,Obi Toppin,PF,25.0,IND,82.0,28.0,21.1,4.0,7.1,0.573,1.2,3.1,0.403,2.8,4.0,0.706,0.661,0.9,1.2,0.77,1.0,2.9,3.9,1.6,0.6,0.5,0.8,1.7,10.3,12600.0,41328.0,14112.0,10634.400000000001,2050.0,700.0,527.5,2296.0,1730.2,,,,,
509.0,P.J. Tucker,PF,38.0,TOT,31.0,10.0,15.7,0.6,1.6,0.36,0.4,1.1,0.371,0.2,0.5,0.333,0.49,0.1,0.1,1.0,0.9,1.8,2.7,0.5,0.5,0.2,0.3,1.7,1.7,19342.0,15779.0,5090.0,7991.299999999999,1178.0,380.0,596.6,310.0,486.7,,,,,
509.0,P.J. Tucker,PF,38.0,LAC,28.0,7.0,15.0,0.6,1.6,0.356,0.4,1.1,0.367,0.2,0.5,0.333,0.478,0.1,0.1,1.0,1.0,1.6,2.5,0.6,0.5,0.2,0.2,1.6,1.6,19342.0,14252.0,3563.0,7635.0,1064.0,266.0,570.0,196.0,420.0,,,,,
512.0,Stanley Umude,SG,24.0,DET,24.0,2.0,12.8,1.5,3.5,0.44,1.0,2.2,0.453,0.5,1.3,0.419,0.583,1.2,1.3,0.906,0.3,1.8,2.1,0.5,0.3,0.3,0.6,1.7,5.3,12288.0,12288.0,1024.0,6553.6,576.0,48.0,307.20000000000005,48.0,307.20000000000005,,,,,
514.0,Jarred Vanderbilt,PF,24.0,LAL,29.0,6.0,20.0,2.0,3.9,0.518,0.3,0.9,0.296,1.8,3.0,0.586,0.553,0.8,1.2,0.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2,12336.0,14906.0,3084.0,10280.0,696.0,144.0,480.0,174.0,580.0,,,,,
517.0,Sasha Vezenkov,PF,28.0,SAC,42.0,0.0,12.2,2.0,4.5,0.44,1.1,2.9,0.375,0.9,1.7,0.549,0.558,0.3,0.4,0.8,0.7,1.6,2.3,0.5,0.5,0.2,0.3,1.0,5.4,14476.0,21714.0,0.0,6307.4,1176.0,0.0,341.59999999999997,0.0,512.4,,,,,
521.0,Dean Wade,PF,27.0,CLE,54.0,32.0,20.5,1.8,4.3,0.414,1.5,3.7,0.391,0.3,0.6,0.567,0.584,0.4,0.5,0.769,0.7,3.4,4.0,0.8,0.7,0.5,0.4,1.7,5.4,14067.0,28134.0,16672.0,10680.5,1458.0,864.0,553.5,1728.0,1107.0,,,,,
526.0,Jarace Walker,PF,20.0,IND,33.0,0.0,10.3,1.4,3.3,0.409,0.7,1.7,0.4,0.7,1.7,0.418,0.509,0.2,0.3,0.889,0.4,1.5,1.9,1.2,0.5,0.3,0.5,0.9,3.6,10520.0,17358.0,0.0,5417.8,660.0,0.0,206.0,0.0,339.90000000000003,,,,,
527.0,Lonnie Walker IV,SG,25.0,BRK,58.0,0.0,17.4,3.6,8.5,0.423,1.8,4.7,0.384,1.8,3.8,0.471,0.528,0.8,1.0,0.763,0.2,2.0,2.2,1.3,0.6,0.3,0.9,1.2,9.7,13175.0,30566.0,0.0,9169.8,1450.0,0.0,434.99999999999994,0.0,1009.1999999999999,,,,,
528.0,Cason Wallace,SG,20.0,OKC,82.0,13.0,20.6,2.6,5.4,0.491,1.2,2.9,0.419,1.5,2.5,0.572,0.602,0.4,0.5,0.784,0.6,1.6,2.3,1.5,0.9,0.5,0.5,1.6,6.8,10560.0,43296.0,6864.0,10876.800000000001,1640.0,260.0,412.0,1066.0,1689.2,,,,,
529.0,Jordan Walsh,SF,19.0,BOS,9.0,1.0,9.2,0.7,1.7,0.4,0.2,1.0,0.222,0.4,0.7,0.667,0.467,0.1,0.2,0.5,0.6,1.7,2.2,0.6,0.6,0.1,0.3,1.2,1.7,10051.0,4761.0,529.0,4866.799999999999,171.0,19.0,174.79999999999998,9.0,82.8,,,,,
530.0,T.J. Warren,SF,30.0,MIN,11.0,0.0,11.4,1.6,3.7,0.439,0.2,1.2,0.154,1.5,2.5,0.571,0.463,0.3,0.4,0.75,0.5,1.5,2.0,0.8,0.4,0.1,0.4,1.0,3.7,15900.0,5830.0,0.0,6042.0,330.0,0.0,342.0,0.0,125.4,,,,,
533.0,Yuta Watanabe,SF,29.0,TOT,34.0,0.0,13.6,1.2,3.4,0.353,0.7,2.5,0.294,0.5,0.9,0.516,0.461,0.3,0.5,0.588,0.3,1.3,1.6,0.4,0.4,0.2,0.6,1.1,3.4,15457.0,18122.0,0.0,7248.8,986.0,0.0,394.4,0.0,462.4,,,,,
533.0,Yuta Watanabe,SF,29.0,PHO,29.0,0.0,13.2,1.2,3.3,0.361,0.8,2.6,0.32,0.4,0.8,0.5,0.485,0.3,0.5,0.667,0.4,1.2,1.6,0.3,0.3,0.2,0.6,1.2,3.6,15457.0,15457.0,0.0,7035.599999999999,841.0,0.0,382.79999999999995,0.0,382.79999999999995,,,,,
534.0,Lindy Waters III,SG,26.0,OKC,38.0,0.0,7.4,1.3,2.7,0.471,1.0,2.2,0.435,0.3,0.5,0.632,0.649,0.1,0.1,1.0,0.2,0.9,1.1,0.6,0.1,0.2,0.2,0.6,3.6,13884.0,20292.0,0.0,3951.6000000000004,988.0,0.0,192.4,0.0,281.2,,,,,
535.0,Trendon Watford,PF,23.0,BRK,63.0,2.0,13.6,2.6,4.9,0.527,0.4,1.1,0.397,2.2,3.9,0.564,0.571,1.2,1.5,0.794,0.8,2.3,3.1,1.3,0.4,0.3,1.0,1.7,6.9,12305.0,33705.0,1070.0,7276.0,1449.0,46.0,312.8,126.0,856.8,,,,,
538.0,Blake Wesley,SG,20.0,SAS,61.0,3.0,14.4,1.7,3.5,0.474,0.2,0.9,0.218,1.5,2.6,0.563,0.502,0.9,1.3,0.667,0.3,1.2,1.5,2.7,0.5,0.1,0.9,1.5,4.4,10760.0,32818.0,1614.0,7747.2,1220.0,60.0,288.0,183.0,878.4,,,,,
544.0,Aaron Wiggins,SG,25.0,OKC,78.0,4.0,15.7,2.7,4.8,0.562,0.8,1.6,0.492,1.9,3.2,0.598,0.645,0.7,0.9,0.789,0.8,1.6,2.4,1.1,0.7,0.2,0.7,1.2,6.9,13600.0,42432.0,2176.0,8540.8,1950.0,100.0,392.5,312.0,1224.6,,,,,
548.0,Brandon Williams,PG,24.0,DAL,17.0,0.0,6.6,1.2,3.2,0.37,0.2,0.9,0.2,1.0,2.3,0.436,0.398,0.6,1.0,0.647,0.2,0.5,0.8,1.0,0.1,0.1,0.4,0.2,3.2,13152.0,9316.0,0.0,3616.7999999999997,408.0,0.0,158.39999999999998,0.0,112.19999999999999,,,,,
551.0,Jaylin Williams,C,21.0,OKC,69.0,1.0,13.0,1.4,3.3,0.417,0.8,2.1,0.368,0.6,1.2,0.5,0.533,0.5,0.6,0.805,0.5,2.9,3.4,1.6,0.4,0.4,0.5,1.4,4.0,11571.0,38019.0,551.0,7163.0,1449.0,21.0,273.0,69.0,897.0,,,,,
552.0,Jeenathan Williams,SG,24.0,HOU,22.0,0.0,5.9,1.2,2.3,0.54,0.1,0.2,0.4,1.1,2.0,0.556,0.56,0.3,0.6,0.538,0.5,0.5,1.0,0.3,0.2,0.0,0.2,0.5,2.9,13248.0,12144.0,0.0,3256.8,528.0,0.0,141.60000000000002,0.0,129.8,,,,,
